,interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation
PENK_OPRL1,Penk  - Oprl1,OPIOID,Penk,Oprl1,,,,,KEGG: mmu04080,Secreted Signaling
PENK_OPRM1,Penk  - Oprm1,OPIOID,Penk,Oprm1,,,,,KEGG: mmu04080,Secreted Signaling
POMC_OPRD1,Pomc  - Oprd1,OPIOID,Pomc,Oprd1,,,,,KEGG: mmu04080,Secreted Signaling
POMC_OPRK1,Pomc  - Oprk1,OPIOID,Pomc,Oprk1,,,,,KEGG: mmu04080,Secreted Signaling
POMC_OPRL1,Pomc  - Oprl1,OPIOID,Pomc,Oprl1,,,,,KEGG: mmu04080,Secreted Signaling
POMC_OPRM1,Pomc  - Oprm1,OPIOID,Pomc,Oprm1,,,,,KEGG: mmu04080,Secreted Signaling
HCRT_HCRTR1,Hcrt  - Hcrtr1,HCRT,Hcrt,Hcrtr1,,,,,KEGG: mmu04080,Secreted Signaling
HCRT_HCRTR2,Hcrt  - Hcrtr2,HCRT,Hcrt,Hcrtr2,,,,,KEGG: mmu04080,Secreted Signaling
OXT_OXTR,Oxt  - Oxtr,OXT,Oxt,Oxtr,,,,,KEGG: mmu04080,Secreted Signaling
SST_SSTR1,Sst  - Sstr1,SEMATOSTATIN,Sst,Sstr1,,,,,KEGG: mmu04080,Secreted Signaling
SST_SSTR2,Sst  - Sstr2,SEMATOSTATIN,Sst,Sstr2,,,,,KEGG: mmu04080,Secreted Signaling
SST_SSTR3,Sst  - Sstr3,SEMATOSTATIN,Sst,Sstr3,,,,,KEGG: mmu04080,Secreted Signaling
SST_SSTR4,Sst  - Sstr4,SEMATOSTATIN,Sst,Sstr4,,,,,KEGG: mmu04080,Secreted Signaling
SST_SSTR5,Sst  - Sstr5,SEMATOSTATIN,Sst,Sstr5,,,,,KEGG: mmu04080,Secreted Signaling
CORT_SSTR1,Cort  - Sstr1,SEMATOSTATIN,Cort,Sstr1,,,,,KEGG: mmu04080,Secreted Signaling
CORT_SSTR2,Cort  - Sstr2,SEMATOSTATIN,Cort,Sstr2,,,,,KEGG: mmu04080,Secreted Signaling
CORT_SSTR3,Cort  - Sstr3,SEMATOSTATIN,Cort,Sstr3,,,,,KEGG: mmu04080,Secreted Signaling
CORT_SSTR4,Cort  - Sstr4,SEMATOSTATIN,Cort,Sstr4,,,,,KEGG: mmu04080,Secreted Signaling
CORT_SSTR5,Cort  - Sstr5,SEMATOSTATIN,Cort,Sstr5,,,,,KEGG: mmu04080,Secreted Signaling
TAC1_TACR1,Tac1  - Tacr1,TAC,Tac1,Tacr1,,,,,KEGG: mmu04080,Secreted Signaling
TAC4_TACR1,Tac4  - Tacr1,TAC,Tac4,Tacr1,,,,,KEGG: mmu04080,Secreted Signaling
TAC1_TACR2,Tac1  - Tacr2,TAC,Tac1,Tacr2,,,,,KEGG: mmu04080,Secreted Signaling
TAC2_TACR3,Tac2  - Tacr3,TAC,Tac2,Tacr3,,,,,KEGG: mmu04080,Secreted Signaling
UTS2_UTS2R,Uts2  - Uts2r,UTS2,Uts2,Uts2r,,,,,KEGG: mmu04080,Secreted Signaling
AVP_AVPR2,Avp  - Avpr2,AVP,Avp,Avpr2,,,,,KEGG: mmu04080,Secreted Signaling
AVP_AVPR1A,Avp  - Avpr1a,AVP,Avp,Avpr1a,,,,,KEGG: mmu04080,Secreted Signaling
AVP_AVPR1B,Avp  - Avpr1b,AVP,Avp,Avpr1b,,,,,KEGG: mmu04080,Secreted Signaling
PRLH_PRLHR,Prlh  - Prlhr,PRLH,Prlh,Prlhr,,,,,KEGG: mmu04080,Secreted Signaling
GM10334_F2R,Gm10334  - F2r,PARs,Gm10334,F2r,,,,,KEGG: mmu04080,Secreted Signaling
TRY5_F2R,Try5  - F2r,PARs,Try5,F2r,,,,,KEGG: mmu04080,Secreted Signaling
CTSG_F2R,Ctsg  - F2r,PARs,Ctsg,F2r,,,,,KEGG: mmu04080,Secreted Signaling
F2_F2R,F2  - F2r,PARs,F2,F2r,,,,,KEGG: mmu04080,Secreted Signaling
GZMA_F2R,Gzma  - F2r,PARs,Gzma,F2r,,,,,KEGG: mmu04080,Secreted Signaling
PRSS2_F2R,Prss2  - F2r,PARs,Prss2,F2r,,,,,KEGG: mmu04080,Secreted Signaling
TRY4_F2R,Try4  - F2r,PARs,Try4,F2r,,,,,KEGG: mmu04080,Secreted Signaling
TRY10_F2R,Try10  - F2r,PARs,Try10,F2r,,,,,KEGG: mmu04080,Secreted Signaling
GM10334_F2RL1,Gm10334  - F2rl1,PARs,Gm10334,F2rl1,,,,,KEGG: mmu04080,Secreted Signaling
TRY5_F2RL1,Try5  - F2rl1,PARs,Try5,F2rl1,,,,,KEGG: mmu04080,Secreted Signaling
CTSG_F2RL1,Ctsg  - F2rl1,PARs,Ctsg,F2rl1,,,,,KEGG: mmu04080,Secreted Signaling
F2_F2RL1,F2  - F2rl1,PARs,F2,F2rl1,,,,,KEGG: mmu04080,Secreted Signaling
GZMA_F2RL1,Gzma  - F2rl1,PARs,Gzma,F2rl1,,,,,KEGG: mmu04080,Secreted Signaling
PRSS2_F2RL1,Prss2  - F2rl1,PARs,Prss2,F2rl1,,,,,KEGG: mmu04080,Secreted Signaling
TRY4_F2RL1,Try4  - F2rl1,PARs,Try4,F2rl1,,,,,KEGG: mmu04080,Secreted Signaling
TRY10_F2RL1,Try10  - F2rl1,PARs,Try10,F2rl1,,,,,KEGG: mmu04080,Secreted Signaling
GM10334_F2RL2,Gm10334  - F2rl2,PARs,Gm10334,F2rl2,,,,,KEGG: mmu04080,Secreted Signaling
TRY5_F2RL2,Try5  - F2rl2,PARs,Try5,F2rl2,,,,,KEGG: mmu04080,Secreted Signaling
CTSG_F2RL2,Ctsg  - F2rl2,PARs,Ctsg,F2rl2,,,,,KEGG: mmu04080,Secreted Signaling
F2_F2RL2,F2  - F2rl2,PARs,F2,F2rl2,,,,,KEGG: mmu04080,Secreted Signaling
GZMA_F2RL2,Gzma  - F2rl2,PARs,Gzma,F2rl2,,,,,KEGG: mmu04080,Secreted Signaling
PRSS2_F2RL2,Prss2  - F2rl2,PARs,Prss2,F2rl2,,,,,KEGG: mmu04080,Secreted Signaling
TRY4_F2RL2,Try4  - F2rl2,PARs,Try4,F2rl2,,,,,KEGG: mmu04080,Secreted Signaling
TRY10_F2RL2,Try10  - F2rl2,PARs,Try10,F2rl2,,,,,KEGG: mmu04080,Secreted Signaling
GM10334_F2RL3,Gm10334  - F2rl3,PARs,Gm10334,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
TRY5_F2RL3,Try5  - F2rl3,PARs,Try5,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
CTSG_F2RL3,Ctsg  - F2rl3,PARs,Ctsg,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
F2_F2RL3,F2  - F2rl3,PARs,F2,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
GZMA_F2RL3,Gzma  - F2rl3,PARs,Gzma,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
PLG_F2RL3,Plg  - F2rl3,PARs,Plg,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
PRSS2_F2RL3,Prss2  - F2rl3,PARs,Prss2,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
TRY4_F2RL3,Try4  - F2rl3,PARs,Try4,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
TRY10_F2RL3,Try10  - F2rl3,PARs,Try10,F2rl3,,,,,KEGG: mmu04080,Secreted Signaling
GM10334_PARD3,Gm10334  - Pard3,PARs,Gm10334,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
TRY5_PARD3,Try5  - Pard3,PARs,Try5,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
CTSG_PARD3,Ctsg  - Pard3,PARs,Ctsg,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
F2_PARD3,F2  - Pard3,PARs,F2,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
GZMA_PARD3,Gzma  - Pard3,PARs,Gzma,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
PLG_PARD3,Plg  - Pard3,PARs,Plg,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
PRSS2_PARD3,Prss2  - Pard3,PARs,Prss2,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
TRY4_PARD3,Try4  - Pard3,PARs,Try4,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
TRY10_PARD3,Try10  - Pard3,PARs,Try10,Pard3,,,,,KEGG: mmu04080,Secreted Signaling
PMCH_MCHR1,Pmch  - Mchr1,PMCH,Pmch,Mchr1,,,,,KEGG: mmu04080,Secreted Signaling
PROK1_PROKR2,Prok1  - Prokr2,PROK,Prok1,Prokr2,,,,,PMID: 24496457,Secreted Signaling
PROK1_PROKR1,Prok1  - Prokr1,PROK,Prok1,Prokr1,,,,,PMID: 24496457,Secreted Signaling
PROK2_PROKR1,Prok2  - Prokr1,PROK,Prok2,Prokr1,,,,,PMID: 24496457,Secreted Signaling
PROK2_PROKR2,Prok2  - Prokr2,PROK,Prok2,Prokr2,,,,,PMID: 24496457,Secreted Signaling
ADCYAP1_ADCYAP1R1,Adcyap1  - Adcyap1r1,PACAP,Adcyap1,Adcyap1r1,,,,,PMID: 21350482,Secreted Signaling
VIP_VIPR1,Vip  - Vipr1,VIP,Vip,Vipr1,,,,,PMID: 10655512,Secreted Signaling
VIP_VIPR2,Vip  - Vipr2,VIP,Vip,Vipr2,,,,,KEGG: mmu04080,Secreted Signaling
NPPA_NPR1,Nppa  - Npr1,NPR1,Nppa,Npr1,,,,,KEGG: mmu04080; PMID:29934640,Secreted Signaling
NPPB_NPR1,Nppb  - Npr1,NPR1,Nppb,Npr1,,,,,KEGG: mmu04080; PMID:29934640,Secreted Signaling
NPPC_NPR2,Nppc  - Npr2,NPR2,Nppc,Npr2,,,,,KEGG: mmu04080; PMID:29934640,Secreted Signaling
KITL_KIT,Kitl  - Kit,KIT,Kitl,Kit,,,,,KEGG: mmu04080,Secreted Signaling
GCG_GIPR,Gcg  - Gipr,GIPR,Gcg,Gipr,,,,,KEGG: mmu04080,Secreted Signaling
GIP_GIPR,Gip  - Gipr,GIPR,Gip,Gipr,,,,,KEGG: mmu04080,Secreted Signaling
FSHB_FSHR,Fshb  - Fshr,FSH,Fshb,Fshr,,,,,KEGG: mmu04080,Secreted Signaling
CGA_FSHR,Cga  - Fshr,FSH,Cga,Fshr,,,,,KEGG: mmu04080,Secreted Signaling
LHB_LHCGR,Lhb  - Lhcgr,LHB,Lhb,Lhcgr,,,,,KEGG: mmu04080,Secreted Signaling
CGA_LHCGR,Cga  - Lhcgr,LHB,Cga,Lhcgr,,,,,KEGG: mmu04080,Secreted Signaling
TSHB_TSHR,Tshb  - Tshr,TSH,Tshb,Tshr,,,,,KEGG: mmu04080,Secreted Signaling
CGA_TSHR,Cga  - Tshr,TSH,Cga,Tshr,,,,,KEGG: mmu04080,Secreted Signaling
BDNF_NTRK2,Bdnf  - Ntrk2,NT,Bdnf,Ntrk2,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling
NGF_NTRK1,Ngf  - Ntrk1,NT,Ngf,Ntrk1,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling
FLT3L_FLT3,Flt3l  - Flt3,FLT3,Flt3l,Flt3,,,,,PMID: 25992210,Secreted Signaling
HGF_MET,Hgf  - Met,HGF,Hgf,Met,,,,,PMID: 28475121,Secreted Signaling
NGFA_NTRK1,Ngfa  - Ntrk1,NT,Klk1b4,Ntrk1,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling
NTF3_NTRK1,Ntf3  - Ntrk1,NT,Ntf3,Ntrk1,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling
NTF3_NTRK2,Ntf3  - Ntrk2,NT,Ntf3,Ntrk2,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling
NTF3_NTRK3,Ntf3  - Ntrk3,NT,Ntf3,Ntrk3,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling
NTF5_NTRK2,Ntf5  - Ntrk2,NT,Ntf5,Ntrk2,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling
SEMA3A_NRP1_PLXNA1,Sema3a  - (Nrp1+Plxna1),SEMA3,Sema3a,NRP1_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3A_NRP1_PLXNA2,Sema3a  - (Nrp1+Plxna2),SEMA3,Sema3a,NRP1_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3A_NRP1_PLXNA3,Sema3a  - (Nrp1+Plxna3),SEMA3,Sema3a,NRP1_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3A_NRP1_PLXNA4,Sema3a  - (Nrp1+Plxna4),SEMA3,Sema3a,NRP1_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3B_NRP1_PLXNA1,Sema3b  - (Nrp1+Plxna1),SEMA3,Sema3b,NRP1_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3B_NRP1_PLXNA2,Sema3b  - (Nrp1+Plxna2),SEMA3,Sema3b,NRP1_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3B_NRP1_PLXNA3,Sema3b  - (Nrp1+Plxna3),SEMA3,Sema3b,NRP1_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3B_NRP1_PLXNA4,Sema3b  - (Nrp1+Plxna4),SEMA3,Sema3b,NRP1_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP1_PLXNA1,Sema3c  - (Nrp1+Plxna1),SEMA3,Sema3c,NRP1_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP1_PLXNA2,Sema3c  - (Nrp1+Plxna2),SEMA3,Sema3c,NRP1_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP1_PLXNA3,Sema3c  - (Nrp1+Plxna3),SEMA3,Sema3c,NRP1_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP1_PLXNA4,Sema3c  - (Nrp1+Plxna4),SEMA3,Sema3c,NRP1_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3D_NRP1_PLXNA1,Sema3d  - (Nrp1+Plxna1),SEMA3,Sema3d,NRP1_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3D_NRP1_PLXNA2,Sema3d  - (Nrp1+Plxna2),SEMA3,Sema3d,NRP1_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3D_NRP1_PLXNA3,Sema3d  - (Nrp1+Plxna3),SEMA3,Sema3d,NRP1_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3D_NRP1_PLXNA4,Sema3d  - (Nrp1+Plxna4),SEMA3,Sema3d,NRP1_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3B_NRP2_PLXNA1,Sema3b  - (Nrp2+Plxna1),SEMA3,Sema3b,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3B_NRP2_PLXNA2,Sema3b  - (Nrp2+Plxna2),SEMA3,Sema3b,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3B_NRP2_PLXNA3,Sema3b  - (Nrp2+Plxna3),SEMA3,Sema3b,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3B_NRP2_PLXNA4,Sema3b  - (Nrp2+Plxna4),SEMA3,Sema3b,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP2_PLXNA1,Sema3c  - (Nrp2+Plxna1),SEMA3,Sema3c,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP2_PLXNA2,Sema3c  - (Nrp2+Plxna2),SEMA3,Sema3c,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP2_PLXNA3,Sema3c  - (Nrp2+Plxna3),SEMA3,Sema3c,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP2_PLXNA4,Sema3c  - (Nrp2+Plxna4),SEMA3,Sema3c,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3D_NRP2_PLXNA1,Sema3d  - (Nrp2+Plxna1),SEMA3,Sema3d,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3D_NRP2_PLXNA2,Sema3d  - (Nrp2+Plxna2),SEMA3,Sema3d,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3D_NRP2_PLXNA3,Sema3d  - (Nrp2+Plxna3),SEMA3,Sema3d,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3D_NRP2_PLXNA4,Sema3d  - (Nrp2+Plxna4),SEMA3,Sema3d,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3F_NRP2_PLXNA1,Sema3f  - (Nrp2+Plxna1),SEMA3,Sema3f,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3F_NRP2_PLXNA2,Sema3f  - (Nrp2+Plxna2),SEMA3,Sema3f,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3F_NRP2_PLXNA3,Sema3f  - (Nrp2+Plxna3),SEMA3,Sema3f,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3F_NRP2_PLXNA4,Sema3f  - (Nrp2+Plxna4),SEMA3,Sema3f,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3G_NRP2_PLXNA1,Sema3g  - (Nrp2+Plxna1),SEMA3,Sema3g,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling
SEMA3G_NRP2_PLXNA2,Sema3g  - (Nrp2+Plxna2),SEMA3,Sema3g,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling
SEMA3G_NRP2_PLXNA3,Sema3g  - (Nrp2+Plxna3),SEMA3,Sema3g,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling
SEMA3G_NRP2_PLXNA4,Sema3g  - (Nrp2+Plxna4),SEMA3,Sema3g,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_NRP1_NRP2,Sema3c  - (Nrp1+Nrp2),SEMA3,Sema3c,NRP1_NRP2,,,,,PMID: 27533782,Secreted Signaling
SEMA3C_PLXND1,Sema3c  - Plxnd1,SEMA3,Sema3c,Plxnd1,,,,,PMID: 27533782,Secreted Signaling
SEMA3E_PLXND1,Sema3e  - Plxnd1,SEMA3,Sema3e,Plxnd1,,,,,PMID: 22325954,Secreted Signaling
ADM_CALCR,Adm  - Calcr,CALCR,Adm,Calcr,,,,,KEGG: mmu04080,Secreted Signaling
ADM_CALCRL,Adm  - Calcrl,CALCR,Adm,Calcrl,,,,,KEGG: mmu04080,Secreted Signaling
AGT_MAS1,Agt  - Mas1,AGT,Agt,Mas1,,,,,KEGG: mmu04080,Secreted Signaling
ANXA1_FPR2,Anxa1  - Fpr2,ANNEXIN,Anxa1,Fpr2,,,,,PMID: 23230437,Secreted Signaling
ANXA1_FPR1,Anxa1  - Fpr1,ANNEXIN,Anxa1,Fpr1,,,,,PMID: 23230437,Secreted Signaling
APELA_APLNR,Apela  - Aplnr,APJ,Apela,Aplnr,,,,,PMID: 25995451,Secreted Signaling
CALCA_CALCR,Calca  - Calcr,CALCR,Calca,Calcr,,,,,KEGG: mmu04080,Secreted Signaling
CALCA_CALCRL,Calca  - Calcrl,CALCR,Calca,Calcrl,,,,,KEGG: mmu04080,Secreted Signaling
CALCB_CALCR,Calcb  - Calcr,CALCR,Calcb,Calcr,,,,,KEGG: mmu04080,Secreted Signaling
CALCB_CALCRL,Calcb  - Calcrl,CALCR,Calcb,Calcrl,,,,,KEGG: mmu04080,Secreted Signaling
CRH_CRHR1,Crh  - Crhr1,CRH,Crh,Crhr1,,,,,KEGG: mmu04080,Secreted Signaling
CRH_CRHR2,Crh  - Crhr2,CRH,Crh,Crhr2,,,,,KEGG: mmu04080,Secreted Signaling
ENHO_GPR19,Enho  - Gpr19,ENHO,Enho,Gpr19,,,,,PMID: 28476646,Secreted Signaling
GAS6_AXL,Gas6  - Axl,GAS,Gas6,Axl,,,,,PMID: 27801848,Secreted Signaling
GAS6_MERTK,Gas6  - Mertk,GAS,Gas6,Mertk,,,,,PMID: 27801848,Secreted Signaling
GAS6_TYRO3,Gas6  - Tyro3,GAS,Gas6,Tyro3,,,,,PMID: 27801848,Secreted Signaling
GCG_GCGR,Gcg  - Gcgr,GCG,Gcg,Gcgr,,,,,KEGG: mmu04080,Secreted Signaling
GCG_GLP1R,Gcg  - Glp1r,GCG,Gcg,Glp1r,,,,,KEGG: mmu04080,Secreted Signaling
GCG_GLP2R,Gcg  - Glp2r,GCG,Gcg,Glp2r,,,,,KEGG: mmu04080,Secreted Signaling
GH_GHR,Gh  - Ghr,GH,Gh,Ghr,,,,,PMID: 10551877,Secreted Signaling
GH_PRLR,Gh  - Prlr,GH,Gh,Prlr,,,,,PMID: 23192981,Secreted Signaling
GHRH_VIPR1,Ghrh  - Vipr1,GHRH,Ghrh,Vipr1,,,,,PMID: 10655511,Secreted Signaling
GHRH_VIPR2,Ghrh  - Vipr2,GHRH,Ghrh,Vipr2,,,,,PMID: 10655511,Secreted Signaling
GHRH_GHSR,Ghrh  - Ghsr,GHRH,Ghrh,Ghsr,,,,,PMID: 19088192,Secreted Signaling
GHRH_GHRHR,Ghrh  - Ghrhr,GHRH,Ghrh,Ghrhr,,,,,PMID: 26917260,Secreted Signaling
GNRH1_GNRHR,Gnrh1  - Gnrhr,GNRH,Gnrh1,Gnrhr,,,,,PMID: 19640273,Secreted Signaling
GRN_SORT1,Grn  - Sort1,GRN,Grn,Sort1,,,,,PMID: 29555433,Secreted Signaling
GUCA2A_GUCY2C,Guca2a  - Gucy2c,GUCA,Guca2a,Gucy2c,,,,,PMID: 22384056,Secreted Signaling
GUCA2B_GUCY2C,Guca2b  - Gucy2c,GUCA,Guca2b,Gucy2c,,,,,PMID: 22384056,Secreted Signaling
IAPP_CALCR,Iapp  - Calcr,CALCR,Iapp,Calcr,,,,,KEGG: mmu04080,Secreted Signaling
IAPP_CALCRL,Iapp  - Calcrl,CALCR,Iapp,Calcrl,,,,,KEGG: mmu04080,Secreted Signaling
INSL3_RXFP2,Insl3  - Rxfp2,RLN,Insl3,Rxfp2,,,,,KEGG: mmu04080,Secreted Signaling
INSL3_RXFP1,Insl3  - Rxfp1,RLN,Insl3,Rxfp1,,,,,KEGG: mmu04080,Secreted Signaling
INSL3_RXFP4,Insl3  - Rxfp4,RLN,Insl3,Rxfp4,,,,,KEGG: mmu04080,Secreted Signaling
INSL3_RXFP3,Insl3  - Rxfp3,RLN,Insl3,Rxfp3,,,,,KEGG: mmu04080,Secreted Signaling
INSL5_RXFP4,Insl5  - Rxfp4,RLN,Insl5,Rxfp4,,,,,KEGG: mmu04080,Secreted Signaling
INSL5_RXFP3,Insl5  - Rxfp3,RLN,Insl5,Rxfp3,,,,,KEGG: mmu04080,Secreted Signaling
INSL5_RXFP2,Insl5  - Rxfp2,RLN,Insl5,Rxfp2,,,,,KEGG: mmu04080,Secreted Signaling
INSL5_RXFP1,Insl5  - Rxfp1,RLN,Insl5,Rxfp1,,,,,KEGG: mmu04080,Secreted Signaling
LEP_LEPR,Lep  - Lepr,LEP,Lep,Lepr,,,,,KEGG: mmu04080,Secreted Signaling
LGALS9_CD45,Lgals9  - Cd45,GALECTIN,Lgals9,Ptprc,,,,,PMID: 30120235,Secreted Signaling
LGALS9_IGHM,Lgals9  - Ighm,GALECTIN,Lgals9,Ighm,,,,,PMID: 30120235,Secreted Signaling
NPS_NPSR1,Nps  - Npsr1,NPS,Nps,Npsr1,,,,,PMID: 19732772,Secreted Signaling
NPVF_NPFFR1,Npvf  - Npffr1,NPVF,Npvf,Npffr1,,,,,PMID: 29106375,Secreted Signaling
NPVF_NPFFR2,Npvf  - Npffr2,NPVF,Npvf,Npffr2,,,,,PMID: 29106375,Secreted Signaling
OSTN_NPR3,Ostn  - Npr3,OSTN,Ostn,Npr3,,,,,PMID: 29326144,Secreted Signaling
PMCH_MERTK,Pmch  - Mertk,PMCH,Pmch,Mertk,,,,,PMID: 30501104,Secreted Signaling
PROS1_AXL,Pros1  - Axl,PROS,Pros1,Axl,,,,,PMID: 29531161,Secreted Signaling
PROS1_TYRO3,Pros1  - Tyro3,PROS,Pros1,Tyro3,,,,,PMID: 30501104,Secreted Signaling
PSAP_GPR37L1,Psap  - Gpr37l1,PSAP,Psap,Gpr37l1,,,,,PMID: 23690594,Secreted Signaling
PSAP_GPR37,Psap  - Gpr37,PSAP,Psap,Gpr37,,,,,PMID: 23690594,Secreted Signaling
PTH_PTH1R,Pth  - Pth1r,PTH,Pth,Pth1r,,,,,KEGG: mmu04080,Secreted Signaling
PTH_PTH2R,Pth  - Pth2r,PTH,Pth,Pth2r,,,,,KEGG: mmu04080,Secreted Signaling
PTH2_PTH1R,Pth2  - Pth1r,PTH,Pth2,Pth1r,,,,,KEGG: mmu04080,Secreted Signaling
PTH2_PTH2R,Pth2  - Pth2r,PTH,Pth2,Pth2r,,,,,KEGG: mmu04080,Secreted Signaling
PTHLH_PTH1R,Pthlh  - Pth1r,PTH,Pthlh,Pth1r,,,,,PMID: 29577935,Secreted Signaling
QRFP_QRFPR,Qrfp  - Qrfpr,QRFP,Qrfp,Qrfpr,,,,,PMID: 25386115,Secreted Signaling
RARRES2_GPR1,Rarres2  - Gpr1,CHEMERIN,Rarres2,Gpr1,,,,,PMID: 24671882,Secreted Signaling
RARRES2_CMKLR1,Rarres2  - Cmklr1,CHEMERIN,Rarres2,Cmklr1,,,,,PMID: 24671882,Secreted Signaling
RLN1_RXFP2,Rln1  - Rxfp2,RLN,Rln1,Rxfp2,,,,,KEGG: mmu04080,Secreted Signaling
RLN1_RXFP1,Rln1  - Rxfp1,RLN,Rln1,Rxfp1,,,,,KEGG: mmu04080,Secreted Signaling
RLN1_RXFP3,Rln1  - Rxfp3,RLN,Rln1,Rxfp3,,,,,KEGG: mmu04080,Secreted Signaling
RLN1_RXFP4,Rln1  - Rxfp4,RLN,Rln1,Rxfp4,,,,,KEGG: mmu04080,Secreted Signaling
RLN3_RXFP3,Rln3  - Rxfp3,RLN,Rln3,Rxfp3,,,,,KEGG: mmu04080,Secreted Signaling
RLN3_RXFP1,Rln3  - Rxfp1,RLN,Rln3,Rxfp1,,,,,KEGG: mmu04080,Secreted Signaling
RLN3_RXFP4,Rln3  - Rxfp4,RLN,Rln3,Rxfp4,,,,,KEGG: mmu04080,Secreted Signaling
RLN3_RXFP2,Rln3  - Rxfp2,RLN,Rln3,Rxfp2,,,,,KEGG: mmu04080,Secreted Signaling
SAA2_FPR2,Saa2  - Fpr2,SAA,Saa2,Fpr2,,,,,PMID: 22610094,Secreted Signaling
SCGB3A2_MARCO,Scgb3a2  - Marco,UGRP1,Scgb3a2,Marco,,,,,PMID: 12847263,Secreted Signaling
SCT_SCTR,Sct  - Sctr,SCT,Sct,Sctr,,,,,KEGG: mmu04080,Secreted Signaling
SLURP1_CHRNB1,Slurp1  - Chrnb1,SLURP,Slurp1,Chrnb1,,,,,KEGG: mmu04080,Secreted Signaling
SLURP1_CHRNB2,Slurp1  - Chrnb2,SLURP,Slurp1,Chrnb2,,,,,KEGG: mmu04080,Secreted Signaling
SLURP1_CHRNB3,Slurp1  - Chrnb3,SLURP,Slurp1,Chrnb3,,,,,KEGG: mmu04080,Secreted Signaling
